rank,e15,e16,e17,e18,e19,e20,f64,agreement_residual,universe,intersection,denominator,local_cap,pattern_count,label_sets,cell_cap,selected
1359,32,9,1,0,0,0,24,67471,262144,-1,4552597985,3,176449928350924800,10518300,5567859844120596971520000,0
1360,31,7,1,0,0,0,26,100239,229376,32767,2531893729,6,217967558551142400,4272048,5587007235439744725811200,0
1361,32,10,0,0,0,0,22,67471,327680,-1,4552663521,4,21719537074307072,64512240,5604703953706382650245120,0
1362,31,8,1,0,0,0,26,100239,229376,32767,2531893729,6,219582133058928640,4272048,5628392474220779871928320,0
1363,30,6,0,0,0,0,27,133007,229376,65535,2658705889,5,209894686012211200,5379616,5645764055931337834496000,0
1364,32,7,0,0,0,0,24,67471,262144,-1,4552597985,3,184522800889856000,10518300,5822598529799317094400000,0
1365,31,5,1,0,0,0,25,100239,262144,32767,1458184673,12,36154108595404800,13884156,6023631405354493516185600,0
1366,32,7,1,0,0,0,24,67471,262144,-1,4552597985,3,193748940934348800,10518300,6113728456289282949120000,0
1367,31,10,1,0,0,0,25,100239,262144,32767,1458184673,12,38079707857551360,13884156,6344455251944026323025920,0
1368,32,10,2,0,0,0,23,67471,294912,-1,4552630753,4,57013784820056064,28048800,6396672990643154111692800,0
1369,32,8,0,0,0,0,7,67471,819200,-1,4553155041,12,158804935515832320,3365856,6414174540426927711191040,0
1370,31,7,2,1,0,0,24,100239,294912,32767,384475617,51,3302538765926400,38567100,6495836484807363133440000,0
1371,30,4,1,0,0,0,26,133007,262144,65535,511255009,34,10618689237811200,18156204,6555032992486358463283200,0
1372,32,10,2,0,0,0,8,67471,786432,-1,4553122273,11,57013784820056064,10518300,6596569021600752677683200,0
1373,32,10,0,0,0,0,9,67471,753664,-1,4553089505,11,21719537074307072,28048800,6701276466388066212249600,0
1374,31,3,0,0,0,0,24,100239,294912,32767,384475617,51,3570341888655360,38567100,7022584365351966867456000,0
1375,32,9,1,0,0,0,7,67471,819200,-1,4553155041,12,176449928350924800,3365856,7126860600474364123545600,0
1376,32,7,0,0,0,0,7,67471,819200,-1,4553155041,12,184522800889856000,3365856,7452926118143125880832000,0
1377,28,3,1,0,0,0,27,198543,294912,131071,764912097,26,3142265182617600,94143280,7691401923956916092928000,0
1378,31,7,2,0,0,0,25,100239,262144,32767,1458184673,12,46235542722969600,13884156,7703297854924496515891200,0
1379,32,8,1,0,0,0,24,67471,262144,-1,4552597985,3,247029899691294720,10518300,7795003781768835760128000,0
1380,32,7,1,0,0,0,7,67471,819200,-1,4553155041,12,193748940934348800,3365856,7825572424050282174873600,0
1381,32,10,1,0,0,0,23,67471,294912,-1,4552630753,4,69812797738844160,28048800,7832660804869168300032000,0
1382,32,10,1,0,0,0,8,67471,786432,-1,4553122273,11,69812797738844160,10518300,8077431455021329809408000,0
1383,29,7,2,0,0,0,27,165775,262144,98303,1711808993,10,34933521168465920,23535820,8221890661872035692544000,0
1384,29,9,1,0,0,0,27,165775,262144,98303,1711808993,10,36493053363486720,23535820,8588939352134180143104000,0
1385,29,8,2,0,0,0,27,165775,262144,98303,1711808993,10,36680197226889216,23535820,8632985194965637477171200,0
1386,32,9,0,0,0,0,23,67471,294912,-1,4552630753,4,78422190378188800,28048800,8798593333918968053760000,0
1387,30,10,2,0,0,0,26,133007,262144,65535,511255009,34,14253446205014016,18156204,8798808218042850110078976,0
1388,32,9,0,0,0,0,8,67471,786432,-1,4553122273,11,78422190378188800,10518300,9073549375603935805440000,0
1389,31,9,0,0,0,0,25,100239,262144,32767,1458184673,12,54895533264732160,13884156,9146137770608767291883520,0
1390,28,5,2,0,0,0,27,198543,294912,131071,764912097,26,3852961893580800,94143280,9430992229794393882624000,0
1391,31,9,2,1,0,0,24,100239,294912,32767,384475617,51,4803359160664064,38567100,9447833287347598157414400,0
1392,32,6,1,0,0,0,23,67471,294912,-1,4552630753,4,84359586722611200,28048800,9464740704260708106240000,0
1393,32,8,2,0,0,0,23,67471,294912,-1,4552630753,4,86460464891953152,28048800,9700449150645662279270400,0
1394,32,6,1,0,0,0,8,67471,786432,-1,4553122273,11,84359586722611200,10518300,9760513851268855234560000,0
1395,32,8,1,0,0,0,7,67471,819200,-1,4553155041,12,247029899691294720,3365856,9977604840664109772963840,0
1396,32,8,2,0,0,0,8,67471,786432,-1,4553122273,11,86460464891953152,10518300,10003588186603339225497600,0
1397,30,6,2,0,0,0,26,133007,262144,65535,511255009,34,16696168205516800,18156204,10306727222561016171724800,0
1398,32,7,2,0,0,0,22,67471,327680,-1,4552663521,4,41098260198195200,64512240,10605363301953665236992000,0
1399,30,10,1,0,0,0,26,133007,262144,65535,511255009,34,17453199434711040,18156204,10774050879236142991933440,0
1400,32,9,2,0,0,0,23,67471,294912,-1,4552630753,4,96067183213281280,28048800,10778276834050735865856000,0
1401,31,8,2,1,0,0,24,100239,294912,32767,384475617,51,5489553326473216,38567100,10797523756968683608473600,0
1402,31,4,1,0,0,0,24,100239,294912,32767,384475617,51,5540185689292800,38567100,10897113670373741690880000,0
1403,32,9,2,0,0,0,8,67471,786432,-1,4553122273,11,96067183213281280,10518300,11115097985114821361664000,0
1404,31,9,2,0,0,0,25,100239,262144,32767,1458184673,12,67247028249296896,13884156,11204018768995739932557312,0
1405,28,2,0,0,0,0,27,198543,294912,131071,764912097,26,4781707886592000,94143280,11704307275586611445760000,0
1406,31,8,3,0,0,0,24,100239,294912,32767,384475617,51,5988603628879872,38567100,11779116825784018481971200,0
1407,31,11,1,0,0,0,24,100239,294912,32767,384475617,51,6170323032473600,38567100,12136544736711341506560000,0
1408,32,5,0,0,0,0,22,67471,327680,-1,4552663521,4,47329014888529920,64512240,12213203069809661784883200,0
1409,32,7,2,0,0,0,9,67471,753664,-1,4553089505,11,41098260198195200,28048800,12680325687118512783360000,0
1410,31,8,2,0,0,0,25,100239,262144,32767,1458184673,12,76853746570625024,13884156,12804592878852274208636928,0
1411,32,6,0,0,0,0,23,67471,294912,-1,4552630753,4,123727393859829760,28048800,13881619699582371889152000,0
1412,32,10,0,0,0,0,10,67471,720896,-1,4553056737,10,21719537074307072,64512240,14011759884265956625612800,0
1413,32,10,0,0,0,0,21,67471,360448,-1,4552696289,5,21719537074307072,129024480,14011759884265956625612800,0
1414,32,6,0,0,0,0,8,67471,786432,-1,4553122273,11,123727393859829760,10518300,14315420315194321010688000,0
1415,31,5,0,0,0,0,25,100239,262144,32767,1458184673,12,86769860628971520,13884156,14456715372850784438845440,0
1416,31,10,3,0,0,0,24,100239,294912,32767,384475617,51,7404387638968320,38567100,14563853684053609807872000,0
1417,31,11,2,0,0,0,24,100239,294912,32767,384475617,51,7404387638968320,38567100,14563853684053609807872000,0
1418,32,5,0,0,0,0,9,67471,753664,-1,4553089505,11,47329014888529920,28048800,14602742800859378221056000,0
1419,32,10,2,0,0,0,22,67471,327680,-1,4552663521,4,57013784820056064,64512240,14712347878479254456893440,0
1420,29,8,0,0,0,0,27,165775,262144,98303,1711808993,10,67371790824898560,23535820,15856503419324640264192000,0
1421,29,5,1,0,0,0,27,165775,262144,98303,1711808993,10,67788953616384000,23535820,15954686103035628748800000,0
1422,28,9,0,0,0,0,27,198543,294912,131071,764912097,26,6861941658091520,94143280,16796148066395730057625600,0
1423,29,4,0,0,0,0,27,165775,262144,98303,1711808993,10,72308217190809600,23535820,17018331843238003998720000,0
1424,32,10,2,0,0,0,9,67471,753664,-1,4553089505,11,57013784820056064,28048800,17590850724268673807155200,0
1425,32,8,0,0,0,0,23,67471,294912,-1,4552630753,4,158804935515832320,28048800,17817151501185910308864000,0
1426,32,10,1,0,0,0,22,67471,327680,-1,4552663521,4,69812797738844160,64512240,18015119851199087090073600,0
1427,32,8,0,0,0,0,8,67471,786432,-1,4553122273,11,158804935515832320,10518300,18373937485597970006016000,0
1428,31,9,3,0,0,0,24,100239,294912,32767,384475617,51,9606718321328128,38567100,18895666574695196314828800,0
1429,32,9,1,0,0,0,23,67471,294912,-1,4552630753,4,176449928350924800,28048800,19796835001317678120960000,0
1430,30,9,0,0,0,0,26,133007,262144,65535,511255009,34,32438269656432640,18156204,20024498603832831419351040,0
1431,31,6,1,0,0,0,25,100239,262144,32767,1458184673,12,120513695318016000,13884156,20078771351181645053952000,0
1432,32,9,0,0,0,0,22,67471,327680,-1,4552663521,4,78422190378188800,64512240,20236764668013626523648000,0
1433,32,9,1,0,0,0,8,67471,786432,-1,4553122273,11,176449928350924800,10518300,20415486095108855562240000,0
1434,28,9,2,0,0,0,27,198543,294912,131071,764912097,26,8405878531162112,94143280,20575281381334769320591360,0
1435,31,9,1,0,0,0,25,100239,262144,32767,1458184673,12,123514949845647360,13884156,20578809983869726406737920,0
1436,32,7,0,0,0,0,23,67471,294912,-1,4552630753,4,184522800889856000,28048800,20702572550397571891200000,0
1437,32,7,0,0,0,0,8,67471,786432,-1,4553122273,11,184522800889856000,10518300,21349527942597496012800000,0
1438,32,10,1,0,0,0,9,67471,753664,-1,4553089505,11,69812797738844160,28048800,21539817213390212825088000,0
1439,32,7,1,0,0,0,23,67471,294912,-1,4552630753,4,193748940934348800,28048800,21737701177917450485760000,0
1440,32,6,1,0,0,0,22,67471,327680,-1,4552663521,4,84359586722611200,64512240,21768903619799628644352000,0
1441,32,8,2,0,0,0,22,67471,327680,-1,4552663521,4,86460464891953152,64512240,22311033046485023242321920,0
1442,32,7,1,0,0,0,8,67471,786432,-1,4553122273,11,193748940934348800,10518300,22417004339727370813440000,0
1443,31,10,0,0,0,0,24,100239,294912,32767,384475617,51,11847020222349312,38567100,23302165894485775692595200,0
1444,31,8,0,0,0,0,25,100239,262144,32767,1458184673,12,141159942680739840,13884156,23518639981565401607700480,0
1445,32,9,0,0,0,0,9,67471,753664,-1,4553089505,11,78422190378188800,28048800,24196131668277162147840000,0
1446,32,10,0,0,0,0,20,67471,393216,-1,4552729057,5,21719537074307072,225792840,24520579797465424094822400,0
1447,30,9,2,0,0,0,26,133007,262144,65535,511255009,34,39736880329129984,18156204,24530010789695218488705024,0
1448,29,8,1,0,0,0,27,165775,262144,98303,1711808993,10,104800563505397760,23535820,24665671985616107077632000,0
1449,32,9,2,0,0,0,22,67471,327680,-1,4552663521,4,96067183213281280,64512240,24790036718316692491468800,0
1450,32,6,1,0,0,0,9,67471,753664,-1,4553089505,11,84359586722611200,28048800,26028036936716947292160000,0
1451,32,7,2,0,0,0,10,67471,720896,-1,4553056737,10,41098260198195200,64512240,26513408254884163092480000,0
1452,32,7,2,0,0,0,21,67471,360448,-1,4552696289,5,41098260198195200,129024480,26513408254884163092480000,0
1453,32,8,2,0,0,0,9,67471,753664,-1,4553089505,11,86460464891953152,28048800,26676235164275571267993600,0
1454,30,7,2,0,0,0,26,133007,262144,65535,511255009,34,43666901460582400,18156204,26956055812851888449126400,0
1455,31,6,2,0,0,0,24,100239,294912,32767,384475617,51,14059931120435200,38567100,27654789245261756497920000,0
1456,32,8,1,0,0,0,23,67471,294912,-1,4552630753,4,247029899691294720,28048800,27715569001844749369344000,0
1457,32,10,0,0,0,0,11,67471,688128,-1,4553023969,10,21719537074307072,129024480,28023519768531913251225600,0
1458,30,4,0,0,0,0,26,133007,262144,65535,511255009,34,46014320030515200,18156204,28405142967440886674227200,0
1459,32,8,1,0,0,0,8,67471,786432,-1,4553122273,11,247029899691294720,10518300,28581680533152397787136000,0
1460,31,6,0,0,0,0,25,100239,262144,32767,1458184673,12,176753419799756800,13884156,29448864648399746079129600,0
1461,32,9,2,0,0,0,9,67471,753664,-1,4553089505,11,96067183213281280,28048800,29640261293639523631104000,0
1462,32,5,0,0,0,0,10,67471,720896,-1,4553056737,10,47329014888529920,64512240,30533007674524154462208000,0
1463,32,5,0,0,0,0,21,67471,360448,-1,4552696289,5,47329014888529920,129024480,30533007674524154462208000,0
1464,32,6,0,0,0,0,22,67471,327680,-1,4552663521,4,123727393859829760,64512240,31927725309039455345049600,0
1465,30,5,1,0,0,0,26,133007,262144,65535,511255009,34,54231162893107200,18156204,33477489925912473580339200,0
1466,29,6,1,0,0,0,27,165775,262144,98303,1711808993,10,143110013190144000,23535820,33682115106408549580800000,0
1467,31,7,0,0,0,0,25,100239,262144,32767,1458184673,12,207588151001088000,13884156,34586235267007943540736000,0
1468,28,6,2,0,0,0,27,198543,294912,131071,764912097,26,14191742974689280,94143280,34737488046409350800998400,0
1469,30,8,2,0,0,0,26,133007,262144,65535,511255009,34,57640309927968768,18156204,35581993672964492752846848,0
1470,31,7,1,0,0,0,25,100239,262144,32767,1458184673,12,217967558551142400,13884156,36315547030358340717772800,0
1471,31,8,1,0,0,0,25,100239,262144,32767,1458184673,12,219582133058928640,13884156,36584551082435069167534080,0
1472,32,10,2,0,0,0,10,67471,720896,-1,4553056737,10,57013784820056064,64512240,36780869696198136142233600,0
1473,32,10,2,0,0,0,21,67471,360448,-1,4552696289,5,57013784820056064,129024480,36780869696198136142233600,0
1474,29,7,0,0,0,0,27,165775,262144,98303,1711808993,10,156844380756377600,23535820,36914611134935670456320000,0
1475,28,9,1,0,0,0,27,198543,294912,131071,764912097,26,15439368730705920,94143280,37791333149390392629657600,0
1476,32,6,0,0,0,0,9,67471,753664,-1,4553089505,11,123727393859829760,28048800,38174454173851522695168000,0
1477,29,5,0,0,0,0,27,165775,262144,98303,1711808993,10,162693488679321600,23535820,38291246647285508997120000,0
1478,29,7,1,0,0,0,27,165775,262144,98303,1711808993,10,164686599794196480,23535820,38760341691682453979136000,0
1479,32,8,0,0,0,0,22,67471,327680,-1,4552663521,4,158804935515832320,64512240,40979448452727593710387200,0
1480,32,10,0,0,0,0,12,67471,655360,-1,4552991201,9,21719537074307072,225792840,44137043635437763370680320,0
1481,32,10,1,0,0,0,10,67471,720896,-1,4553056737,10,69812797738844160,64512240,45037799627997717725184000,0
1482,32,10,1,0,0,0,21,67471,360448,-1,4552696289,5,69812797738844160,129024480,45037799627997717725184000,0
1483,30,9,1,0,0,0,26,133007,262144,65535,511255009,34,72986106726973440,18156204,45055121858623870693539840,0
1484,32,10,0,0,0,0,19,67471,425984,-1,4552761825,6,21719537074307072,347373600,45268762703013090636595200,0
1485,32,9,1,0,0,0,22,67471,327680,-1,4552663521,4,176449928350924800,64512240,45532720503030659678208000,0
1486,32,7,2,0,0,0,20,67471,393216,-1,4552729057,5,41098260198195200,225792840,46398464446047285411840000,0
1487,31,4,0,0,0,0,24,100239,294912,32767,384475617,51,24007471320268800,38567100,47220825904952880660480000,0
1488,32,7,0,0,0,0,22,67471,327680,-1,4552663521,4,184522800889856000,64512240,47615916865914415349760000,0
1489,28,8,2,0,0,0,27,198543,294912,131071,764912097,26,19868440164564992,94143280,48632483264973091121397760,0
1490,32,8,0,0,0,0,9,67471,753664,-1,4553089505,11,158804935515832320,28048800,48997166628261253349376000,0
1491,29,6,0,0,0,0,27,165775,262144,98303,1711808993,10,209894686012211200,23535820,49400435489399206051840000,0
1492,32,7,1,0,0,0,22,67471,327680,-1,4552663521,4,193748940934348800,64512240,49996712709210136117248000,0
1493,32,9,0,0,0,0,10,67471,720896,-1,4553056737,10,78422190378188800,64512240,50591911670034066309120000,0
1494,32,9,0,0,0,0,21,67471,360448,-1,4552696289,5,78422190378188800,129024480,50591911670034066309120000,0
1495,32,7,2,0,0,0,11,67471,688128,-1,4553023969,10,41098260198195200,129024480,53026816509768326184960000,0
1496,32,5,0,0,0,0,20,67471,393216,-1,4552729057,5,47329014888529920,225792840,53432763430417270308864000,0
1497,28,4,1,0,0,0,27,198543,294912,131071,764912097,26,21901046552985600,94143280,53607745306199712595968000,0
1498,32,6,1,0,0,0,10,67471,720896,-1,4553056737,10,84359586722611200,64512240,54422259049499071610880000,0
1499,32,6,1,0,0,0,21,67471,360448,-1,4552696289,5,84359586722611200,129024480,54422259049499071610880000,0
1500,32,9,1,0,0,0,9,67471,753664,-1,4553089505,11,176449928350924800,28048800,54441296253623614832640000,0
1501,32,8,2,0,0,0,10,67471,720896,-1,4553056737,10,86460464891953152,64512240,55777582616212558105804800,0
1502,32,8,2,0,0,0,21,67471,360448,-1,4552696289,5,86460464891953152,129024480,55777582616212558105804800,0
1503,32,7,0,0,0,0,9,67471,753664,-1,4553089505,11,184522800889856000,28048800,56932074513593322700800000,0
1504,28,7,2,0,0,0,27,198543,294912,131071,764912097,26,23818309887590400,94143280,58300679238728980365312000,0
1505,32,7,1,0,0,0,9,67471,753664,-1,4553089505,11,193748940934348800,28048800,59778678239272988835840000,0
1506,32,5,0,0,0,0,11,67471,688128,-1,4553023969,10,47329014888529920,129024480,61066015349048308924416000,0
1507,31,10,2,0,0,0,24,100239,294912,32767,384475617,51,31098428083666944,38567100,61168185473025161193062400,0
1508,32,10,0,0,0,0,18,67471,458752,-1,4552794593,6,21719537074307072,471435600,61436177954089194435379200,0
1509,32,9,2,0,0,0,10,67471,720896,-1,4553056737,10,96067183213281280,64512240,61975091795791731228672000,0
1510,32,9,2,0,0,0,21,67471,360448,-1,4552696289,5,96067183213281280,129024480,61975091795791731228672000,0
1511,32,8,1,0,0,0,22,67471,327680,-1,4552663521,4,247029899691294720,64512240,63745808704242923549491200,0
1512,32,10,2,0,0,0,20,67471,393216,-1,4552729057,5,57013784820056064,225792840,64366521968346738248908800,0
1513,30,8,0,0,0,0,26,133007,262144,65535,511255009,34,105869957010554880,18156204,65354682256465394852167680,0
1514,32,10,0,0,0,0,13,67471,622592,-1,4552958433,9,21719537074307072,347373600,67903144054519635954892800,0
1515,31,5,1,0,0,0,24,100239,294912,32767,384475617,51,36154108595404800,38567100,71112315202101659566080000,0
1516,28,3,0,0,0,0,27,198543,294912,131071,764912097,26,29327808371097600,94143280,71786417956931216867328000,0
1517,32,10,2,0,0,0,11,67471,688128,-1,4553023969,10,57013784820056064,129024480,73561739392396272284467200,0
1518,31,10,1,0,0,0,24,100239,294912,32767,384475617,51,38079707857551360,38567100,74899818946561421869056000,0
1519,32,8,1,0,0,0,9,67471,753664,-1,4553089505,11,247029899691294720,28048800,76217814755073060765696000,0
1520,32,10,1,0,0,0,20,67471,393216,-1,4552729057,5,69812797738844160,225792840,78816149348996006019072000,0
1521,32,6,0,0,0,0,10,67471,720896,-1,4553056737,10,123727393859829760,64512240,79819313272598638362624000,0
1522,32,6,0,0,0,0,21,67471,360448,-1,4552696289,5,123727393859829760,129024480,79819313272598638362624000,0
1523,30,5,0,0,0,0,26,133007,262144,65535,511255009,34,130154790943457280,18156204,80345975822189936592814080,0
1524,32,10,0,0,0,0,14,67471,589824,-1,4552925665,8,21719537074307072,471435600,81914903938785592580505600,0
1525,32,7,2,0,0,0,12,67471,655360,-1,4552991201,9,41098260198195200,225792840,83517236002885113741312000,0
1526,32,7,2,0,0,0,19,67471,425984,-1,4552761825,6,41098260198195200,347373600,85658703592702680760320000,0
1527,32,10,0,0,0,0,17,67471,491520,-1,4552827361,7,21719537074307072,565722720,86010649135724872209530880,0
1528,30,6,1,0,0,0,26,133007,262144,65535,511255009,34,143110013190144000,18156204,88343376193380138614784000,0
1529,32,9,0,0,0,0,20,67471,393216,-1,4552729057,5,78422190378188800,225792840,88535845422559616040960000,0
1530,28,8,0,0,0,0,27,198543,294912,131071,764912097,26,36493053363486720,94143280,89324969262195473488281600,0
1531,32,10,1,0,0,0,11,67471,688128,-1,4553023969,10,69812797738844160,129024480,90075599255995435450368000,0
1532,31,7,2,0,0,0,24,100239,294912,32767,384475617,51,46235542722969600,38567100,90941710787303083868160000,0
1533,32,10,0,0,0,0,16,67471,524288,-1,4552860129,7,21719537074307072,601080390,91386314706707676722626560,0
1534,32,6,1,0,0,0,20,67471,393216,-1,4552729057,5,84359586722611200,225792840,95238953336623375319040000,0
1535,32,5,0,0,0,0,12,67471,655360,-1,4552991201,9,47329014888529920,225792840,96178974174751086555955200,0
1536,32,8,2,0,0,0,20,67471,393216,-1,4552729057,5,86460464891953152,225792840,97610769578371976685158400,0
1537,32,10,0,0,0,0,15,67471,557056,-1,4552892897,8,21719537074307072,565722720,98297884726542711096606720,0
1538,32,5,0,0,0,0,19,67471,425984,-1,4552761825,6,47329014888529920,347373600,98645101717693422108672000,0
1539,32,9,0,0,0,0,11,67471,688128,-1,4553023969,10,78422190378188800,129024480,101183823340068132618240000,0
1540,30,8,1,0,0,0,26,133007,262144,65535,511255009,34,164686599794196480,18156204,101662839065612836436705280,0
1541,32,8,0,0,0,0,10,67471,720896,-1,4553056737,10,158804935515832320,64512240,102448621131818984275968000,0
1542,32,8,0,0,0,0,21,67471,360448,-1,4552696289,5,158804935515832320,129024480,102448621131818984275968000,0
1543,31,9,0,0,0,0,24,100239,294912,32767,384475617,51,54895533264732160,38567100,107975237569686836084736000,0
1544,32,9,2,0,0,0,20,67471,393216,-1,4552729057,5,96067183213281280,225792840,108456410642635529650176000,0
1545,32,6,1,0,0,0,11,67471,688128,-1,4553023969,10,84359586722611200,129024480,108844518098998143221760000,0
1546,32,8,2,0,0,0,11,67471,688128,-1,4553023969,10,86460464891953152,129024480,111555165232425116211609600,0
1547,32,9,1,0,0,0,10,67471,720896,-1,4553056737,10,176449928350924800,64512240,113831801257576649195520000,0
1548,32,9,1,0,0,0,21,67471,360448,-1,4552696289,5,176449928350924800,129024480,113831801257576649195520000,0
1549,32,10,2,0,0,0,12,67471,655360,-1,4552991201,9,57013784820056064,225792840,115859739543024128848035840,0
1550,32,7,2,0,0,0,18,67471,458752,-1,4552794593,6,41098260198195200,471435600,116251097732953638174720000,0
1551,32,10,2,0,0,0,19,67471,425984,-1,4552761825,6,57013784820056064,347373600,118830502095409362921062400,0
1552,32,7,0,0,0,0,10,67471,720896,-1,4553056737,10,184522800889856000,64512240,119039792164786038374400000,0
1553,32,7,0,0,0,0,21,67471,360448,-1,4552696289,5,184522800889856000,129024480,119039792164786038374400000,0
1554,30,7,0,0,0,0,26,133007,262144,65535,511255009,34,196055475945472000,18156204,121027189363824805281792000,0
1555,32,9,2,0,0,0,11,67471,688128,-1,4553023969,10,96067183213281280,129024480,123950183591583462457344000,0
1556,32,7,1,0,0,0,10,67471,720896,-1,4553056737,10,193748940934348800,64512240,124991781773025340293120000,0
1557,32,7,1,0,0,0,21,67471,360448,-1,4552696289,5,193748940934348800,129024480,124991781773025340293120000,0
1558,30,7,1,0,0,0,26,133007,262144,65535,511255009,34,205858249742745600,18156204,127078548832016045545881600,0
1559,32,7,2,0,0,0,13,67471,622592,-1,4552958433,9,41098260198195200,347373600,128488055389054021140480000,0
1560,30,6,0,0,0,0,26,133007,262144,65535,511255009,34,209894686012211200,18156204,129570285083624203301683200,0
1561,31,9,2,0,0,0,24,100239,294912,32767,384475617,51,67247028249296896,38567100,132269666022866374203801600,0
1562,32,5,0,0,0,0,18,67471,458752,-1,4552794593,6,47329014888529920,471435600,133875495188298215718912000,0
1563,28,8,1,0,0,0,27,198543,294912,131071,764912097,26,56766971898757120,94143280,138949952185637403203993600,0
1564,32,6,0,0,0,0,20,67471,393216,-1,4552729057,5,123727393859829760,225792840,139683798227047617134592000,0
1565,32,10,1,0,0,0,12,67471,655360,-1,4552991201,9,69812797738844160,225792840,141869068828192810834329600,0
1566,32,10,1,0,0,0,19,67471,425984,-1,4552761825,6,69812797738844160,347373600,145506737259684934189056000,0
1567,32,5,0,0,0,0,13,67471,622592,-1,4552958433,9,47329014888529920,347373600,147967652576540133163008000,0
1568,31,8,2,0,0,0,24,100239,294912,32767,384475617,51,76853746570625024,38567100,151165332597561570518630400,0
1569,32,7,2,0,0,0,14,67471,589824,-1,4552925665,8,41098260198195200,471435600,155001463643938184232960000,0
1570,32,8,1,0,0,0,10,67471,720896,-1,4553056737,10,247029899691294720,64512240,159364521760607308873728000,0
1571,32,8,1,0,0,0,21,67471,360448,-1,4552696289,5,247029899691294720,129024480,159364521760607308873728000,0
1572,32,9,0,0,0,0,12,67471,655360,-1,4552991201,9,78422190378188800,225792840,159364521760607308873728000,0
1573,32,6,0,0,0,0,11,67471,688128,-1,4553023969,10,123727393859829760,129024480,159638626545197276725248000,0
1574,32,10,2,0,0,0,18,67471,458752,-1,4552794593,6,57013784820056064,471435600,161269967129484135392870400,0
1575,32,7,2,0,0,0,17,67471,491520,-1,4552827361,7,41098260198195200,565722720,162751536826135093444608000,0
1576,32,9,0,0,0,0,19,67471,425984,-1,4552761825,6,78422190378188800,347373600,163450791549340829614080000,0
1577,31,5,0,0,0,0,24,100239,294912,32767,384475617,51,86769860628971520,38567100,170669556485043982958592000,0
1578,32,6,1,0,0,0,12,67471,655360,-1,4552991201,9,84359586722611200,225792840,171430116005922075574272000,0
1579,32,7,2,0,0,0,16,67471,524288,-1,4552860129,7,41098260198195200,601080390,172923507877768536784896000,0
1580,28,5,1,0,0,0,27,198543,294912,131071,764912097,26,71555006595072000,94143280,175146998553324457820160000,0
1581,32,8,2,0,0,0,12,67471,655360,-1,4552991201,9,86460464891953152,225792840,175699385241069558033285120,0
1582,32,6,1,0,0,0,19,67471,425984,-1,4552761825,6,84359586722611200,347373600,175825760006073923665920000,0
1583,32,10,2,0,0,0,13,67471,622592,-1,4552958433,9,57013784820056064,347373600,178245753143114044381593600,0
1584,32,5,0,0,0,0,14,67471,589824,-1,4552925665,8,47329014888529920,471435600,178500660251064287625216000,0
1585,32,8,0,0,0,0,20,67471,393216,-1,4552729057,5,158804935515832320,225792840,179285086980683222482944000,0
1586,32,8,2,0,0,0,19,67471,425984,-1,4552761825,6,86460464891953152,347373600,180204497683148264649523200,0
1587,32,7,2,0,0,0,15,67471,557056,-1,4552892897,8,41098260198195200,565722720,186001756372725821079552000,0
1588,32,5,0,0,0,0,17,67471,491520,-1,4552827361,7,47329014888529920,565722720,187425693263617502006476800,0
1589,32,9,2,0,0,0,12,67471,655360,-1,4552991201,9,96067183213281280,225792840,195221539156743953370316800,0
1590,32,10,1,0,0,0,18,67471,458752,-1,4552794593,6,69812797738844160,471435600,197473429138143839256576000,0
1591,32,5,0,0,0,0,16,67471,524288,-1,4552860129,7,47329014888529920,601080390,199139799092593595881881600,0
1592,32,9,1,0,0,0,20,67471,393216,-1,4552729057,5,176449928350924800,225792840,199205652200759136092160000,0
1593,32,9,2,0,0,0,19,67471,425984,-1,4552761825,6,96067183213281280,347373600,200227219647942516277248000,0
1594,32,8,0,0,0,0,11,67471,688128,-1,4553023969,10,158804935515832320,129024480,204897242263637968551936000,0
1595,32,7,0,0,0,0,20,67471,393216,-1,4552729057,5,184522800889856000,225792840,208319636288375567155200000,0
1596,32,5,0,0,0,0,15,67471,557056,-1,4552892897,8,47329014888529920,565722720,214200792301277145150259200,0
1597,32,10,2,0,0,0,14,67471,589824,-1,4552925665,8,57013784820056064,471435600,215026622839312180523827200,0
1598,32,10,1,0,0,0,13,67471,622592,-1,4552958433,9,69812797738844160,347373600,218260105889527401283584000,0
1599,32,7,1,0,0,0,20,67471,393216,-1,4552729057,5,193748940934348800,225792840,218735618102794345512960000,0
1600,32,9,0,0,0,0,18,67471,458752,-1,4552794593,6,78422190378188800,471435600,221826074245533983047680000,0
1601,32,10,2,0,0,0,17,67471,491520,-1,4552827361,7,57013784820056064,565722720,225777953981277789550018560,0
1602,32,9,1,0,0,0,11,67471,688128,-1,4553023969,10,176449928350924800,129024480,227663602515153298391040000,0
1603,28,4,0,0,0,0,27,198543,294912,131071,764912097,26,94904535062937600,94143280,232300229660198754582528000,0
1604,31,6,1,0,0,0,24,100239,294912,32767,384475617,51,120513695318016000,38567100,237041050673672198553600000,0
1605,32,7,0,0,0,0,11,67471,688128,-1,4553023969,10,184522800889856000,129024480,238079584329572076748800000,0
1606,32,6,1,0,0,0,18,67471,458752,-1,4552794593,6,84359586722611200,471435600,238620674293957467832320000,0
1607,32,10,2,0,0,0,16,67471,524288,-1,4552860129,7,57013784820056064,601080390,239889076105107651396894720,0
