e15,e16,e17,e18,e19,e20,pattern_count,q110,q41_rank,q41_selected,x28_nonpaired_sets,x28_cap,x175_rank,x175_selected
30,15,7,1,0,0,96768,0,,0,1344224,130077868032,18,1
31,15,7,1,0,0,3290112,0,,0,237216,780467208192,40,1
32,15,7,1,0,0,52641792,1,,0,,,,0
16,8,4,2,0,0,24,0,,0,16735677488640,401656259727360,174,1
17,8,4,2,0,0,1152,0,,0,6973198953600,8033125194547200,271,0
18,8,4,2,0,0,26496,0,,0,2818952779060,74690972833973760,366,0
19,8,4,2,0,0,388608,0,,0,1103068487610,428661238833146880,444,0
20,8,4,2,0,0,4080384,0,,0,416714767154,1700356268458907136,530,0
21,8,4,2,0,0,32643072,0,,0,151532645068,4946491043305168896,606,0
22,8,4,2,0,0,206739456,0,,0,52860226020,10928294371411845120,643,0
23,8,4,2,0,0,1063231488,0,,0,17620075680,18734219283919011840,676,0
24,8,4,2,0,0,4518733824,0,,0,5586853360,25245503247560048640,694,0
25,8,4,2,0,0,16066609152,0,,0,1676056029,26928537134796177408,696,0
26,8,4,2,0,0,48199827456,0,,0,472733755,22785685423626977280,690,0
27,8,4,2,0,0,122690469888,0,,0,124403620,15263138593568194560,662,0
28,8,4,2,0,0,265829351424,0,,0,30260340,8044086556069724160,626,0
29,8,4,2,0,0,490761879552,0,,0,6724520,3300138074285015040,578,0
30,8,4,2,0,0,771197239296,0,,0,1344904,1037186251918147584,500,0
31,8,4,2,0,0,1028262985728,0,,0,237336,244043823980740608,421,0
32,8,4,2,0,0,1156795858944,1,,0,,,,0
18,9,4,2,0,0,576,0,,0,2818952281640,1623716514224640,212,0
19,9,4,2,0,0,26496,0,,0,1103068284120,29226897256043520,314,0
20,9,4,2,0,0,582912,0,,0,416714689634,242907993163934208,419,0
21,9,4,2,0,0,8160768,0,,0,151532617936,1236622539408334848,507,0
22,9,4,2,0,0,81607680,0,,0,52860217452,4313799710553231360,598,0
23,9,4,2,0,0,620218368,0,,0,17620073300,10928293106166374400,642,0
24,9,4,2,0,0,3721310208,0,,0,5586852800,20790412355233382400,682,0
25,9,4,2,0,0,18074935296,0,,0,1676055924,30294602378777493504,706,0
26,9,4,2,0,0,72299741184,0,,0,472733741,34178527123244089344,711,0
27,9,4,2,0,0,240999137280,0,,0,124403619,29981164853509816320,704,0
28,9,4,2,0,0,674797584384,0,,0,30260340,20419604334638530560,679,0
29,9,4,2,0,0,1594976108544,0,,0,6724520,10725448741426298880,640,0
30,9,4,2,0,0,3189952217088,0,,0,1344904,4290179496570519552,597,0
31,9,4,2,0,0,5398380675072,0,,0,237336,1281230075898888192,509,0
32,9,4,2,0,0,7711972392960,1,,0,,,,0
20,10,4,2,0,0,6336,0,,0,416714486144,2640302984208384,234,0
21,10,4,2,0,0,278784,0,,0,151532540416,42244847747334144,337,0
22,10,4,2,0,0,5854464,0,,0,52860190320,309468081261588480,431,0
23,10,4,2,0,0,78059520,0,,0,17620064732,1375413795348848640,515,0
24,10,4,2,0,0,741565440,0,,0,5586850420,4143015189921484800,593,0
25,10,4,2,0,0,5339271168,0,,0,1676055364,8948914080976945152,632,0
26,10,4,2,0,0,30255869952,0,,0,472733636,14302967412752105472,658,0
27,10,4,2,0,0,138312548352,0,,0,124403605,17206579631725608960,667,0
28,10,4,2,0,0,518672056320,0,,0,30260339,15695192254070292480,663,0
29,10,4,2,0,0,1613646397440,0,,0,6724520,10850997472513228800,641,0
30,10,4,2,0,0,4195480633344,0,,0,1344904,5642518685706878976,614,0
31,10,4,2,0,0,9153775927296,0,,0,237336,2172520563480723456,552,0
32,10,4,2,0,0,16781922533376,1,,0,,,,0
22,11,4,2,0,0,42240,0,,0,52860112800,2232811164672000,227,0
23,11,4,2,0,0,1774080,0,,0,17620037600,31259356305408000,318,0
24,11,4,2,0,0,35481600,0,,0,5586841852,198230087855923200,405,0
25,11,4,2,0,0,449433600,0,,0,1676052984,753274526389862400,484,0
26,11,4,2,0,0,4044902400,0,,0,472733076,1912159153671782400,540,0
27,11,4,2,0,0,27505336320,0,,0,124403500,3421760106885120000,582,0
28,11,4,2,0,0,146695127040,0,,0,30260325,4439042220146688000,600,0
29,11,4,2,0,0,628693401600,0,,0,6724519,4227660724233830400,596,0
30,11,4,2,0,0,2200426905600,0,,0,1344904,2959362947049062400,570,0
31,11,4,2,0,0,6356788838400,0,,0,237336,1508694835750502400,524,0
32,11,4,2,0,0,15256293212160,1,,0,,,,0
24,12,4,2,0,0,190080,0,,0,5586814720,1061941741977600,198,0
25,12,4,2,0,0,7603200,0,,0,1676044416,12743300903731200,290,0
26,12,4,2,0,0,144460800,0,,0,472730696,68291054528716800,358,0
27,12,4,2,0,0,1733529600,0,,0,124402940,215656178817024000,412,0
28,12,4,2,0,0,14735001600,0,,0,30260220,445884390116352000,446,0
29,12,4,2,0,0,94304010240,0,,0,6724505,634147788378931200,467,0
30,12,4,2,0,0,471520051200,0,,0,1344903,634148731419033600,468,0
31,12,4,2,0,0,1886080204800,0,,0,237336,447634731486412800,448,0
32,12,4,2,0,0,6129760665600,1,,0,,,,0
26,13,4,2,0,0,608256,0,,0,472722128,287536070688768,159,1
27,13,4,2,0,0,23113728,0,,0,124400560,2875360706887680,237,0
28,13,4,2,0,0,416047104,0,,0,30259660,12589443911024640,288,0
29,13,4,2,0,0,4715200512,0,,0,6724400,31706894322892800,320,0
30,13,4,2,0,0,37721604096,0,,0,1344889,50731370411065344,346,0
31,13,4,2,0,0,226329624576,0,,0,237335,53715941448744960,348,0
32,13,4,2,0,0,1056204914688,1,,0,,,,0
28,14,4,2,0,0,1419264,0,,0,30257280,42943068241920,108,1
29,14,4,2,0,0,51093504,0,,0,6723840,343544545935360,165,1
30,14,4,2,0,0,868589568,0,,0,1344784,1168065353613312,201,0
31,14,4,2,0,0,9264955392,0,,0,237321,2198768478584832,225,0
32,14,4,2,0,0,69487165440,1,,0,,,,0
30,15,4,2,0,0,2433024,0,,0,1344224,3270529253376,60,1
31,15,4,2,0,0,82722816,0,,0,237216,19623175520256,91,1
32,15,4,2,0,0,1323565056,1,,0,,,,0
20,10,5,2,0,0,288,0,,0,416714486144,120013772009472,139,1
21,10,5,2,0,0,12672,0,,0,151532540416,1920220352151552,217,0
22,10,5,2,0,0,266112,0,,0,52860190320,14066730966435840,293,0
23,10,5,2,0,0,3548160,0,,0,17620064732,62518808879493120,356,0
24,10,5,2,0,0,33707520,0,,0,5586850420,188318872269158400,402,0
25,10,5,2,0,0,242694144,0,,0,1676055364,406768821862588416,440,0
26,10,5,2,0,0,1375266816,0,,0,472733636,650134882397822976,471,0
27,10,5,2,0,0,6286934016,0,,0,124403605,782117255987527680,486,0
28,10,5,2,0,0,23576002560,0,,0,30260339,713417829730467840,477,0
29,10,5,2,0,0,73347563520,0,,0,6724520,493227157841510400,453,0
30,10,5,2,0,0,190703665152,0,,0,1344904,256478122077585408,424,0
31,10,5,2,0,0,416080723968,0,,0,237336,98750934703669248,374,0
32,10,5,2,0,0,762814660608,1,,0,,,,0
22,11,5,2,0,0,6336,0,,0,52860112800,334921674700800,164,1
23,11,5,2,0,0,266112,0,,0,17620037600,4688903445811200,252,0
24,11,5,2,0,0,5322240,0,,0,5586841852,29734513178388480,316,0
25,11,5,2,0,0,67415040,0,,0,1676052984,112991178958479360,383,0
26,11,5,2,0,0,606735360,0,,0,472733076,286823873050767360,430,0
27,11,5,2,0,0,4125800448,0,,0,124403500,513264016032768000,457,0
28,11,5,2,0,0,22004269056,0,,0,30260325,665856333022003200,472,0
29,11,5,2,0,0,94304010240,0,,0,6724519,634149108635074560,469,0
30,11,5,2,0,0,330064035840,0,,0,1344904,443904442057359360,445,0
31,11,5,2,0,0,953518325760,0,,0,237336,226304225362575360,414,0
32,11,5,2,0,0,2288443981824,1,,0,,,,0
24,12,5,2,0,0,63360,0,,0,5586814720,353980580659200,166,1
25,12,5,2,0,0,2534400,0,,0,1676044416,4247766967910400,249,0
26,12,5,2,0,0,48153600,0,,0,472730696,22763684842905600,307,0
27,12,5,2,0,0,577843200,0,,0,124402940,71885392939008000,361,0
28,12,5,2,0,0,4911667200,0,,0,30260220,148628130038784000,393,0
29,12,5,2,0,0,31434670080,0,,0,6724505,211382596126310400,408,0
30,12,5,2,0,0,157173350400,0,,0,1344903,211382910473011200,409,0
31,12,5,2,0,0,628693401600,0,,0,237336,149211577162137600,394,0
32,12,5,2,0,0,2043253555200,1,,0,,,,0
26,13,5,2,0,0,380160,0,,0,472722128,179710044180480,145,1
27,13,5,2,0,0,14446080,0,,0,124400560,1797100441804800,214,0
28,13,5,2,0,0,260029440,0,,0,30259660,7868402444390400,269,0
29,13,5,2,0,0,2947000320,0,,0,6724400,19816808951808000,304,0
30,13,5,2,0,0,23576002560,0,,0,1344889,31707106506915840,321,0
31,13,5,2,0,0,141456015360,0,,0,237335,33572463405465600,325,0
32,13,5,2,0,0,660128071680,1,,0,,,,0
28,14,5,2,0,0,1520640,0,,0,30257280,46010430259200,110,1
29,14,5,2,0,0,54743040,0,,0,6723840,368083442073600,169,1
30,14,5,2,0,0,930631680,0,,0,1344784,1251498593157120,204,0
31,14,5,2,0,0,9926737920,0,,0,237321,2355823369912320,230,0
32,14,5,2,0,0,74450534400,1,,0,,,,0
30,15,5,2,0,0,4257792,0,,0,1344224,5723426193408,66,1
31,15,5,2,0,0,144764928,0,,0,237216,34340557160448,100,1
32,15,5,2,0,0,2316238848,1,,0,,,,0
24,12,6,2,0,0,1440,0,,0,5586814720,8045013196800,75,1
25,12,6,2,0,0,57600,0,,0,1676044416,96540158361600,133,1
26,12,6,2,0,0,1094400,0,,0,472730696,517356473702400,181,0
27,12,6,2,0,0,13132800,0,,0,124402940,1633758930432000,213,0
28,12,6,2,0,0,111628800,0,,0,30260220,3377912046336000,242,0
29,12,6,2,0,0,714424320,0,,0,6724505,4804149911961600,253,0
30,12,6,2,0,0,3572121600,0,,0,1344903,4804157056204800,254,0
31,12,6,2,0,0,14288486400,0,,0,237336,3391172208230400,243,0
32,12,6,2,0,0,46437580800,1,,0,,,,0
26,13,6,2,0,0,28800,0,,0,472722128,13614397286400,86,1
27,13,6,2,0,0,1094400,0,,0,124400560,136143972864000,141,1
28,13,6,2,0,0,19699200,0,,0,30259660,596091094272000,185,0
29,13,6,2,0,0,223257600,0,,0,6724400,1501273405440000,209,0
30,13,6,2,0,0,1786060800,0,,0,1344889,2402053523251200,231,0
31,13,6,2,0,0,10716364800,0,,0,237335,2543368439808000,232,0
32,13,6,2,0,0,50009702400,1,,0,,,,0
28,14,6,2,0,0,259200,0,,0,30257280,7842686976000,73,1
29,14,6,2,0,0,9331200,0,,0,6723840,62741495808000,123,1
30,14,6,2,0,0,158630400,0,,0,1344784,213323623833600,149,1
31,14,6,2,0,0,1692057600,0,,0,237321,401560801689600,173,1
32,14,6,2,0,0,12690432000,1,,0,,,,0
30,15,6,2,0,0,1382400,0,,0,1344224,1858255257600,52,1
31,15,6,2,0,0,47001600,0,,0,237216,11149531545600,83,1
32,15,6,2,0,0,752025600,1,,0,,,,0
28,14,7,2,0,0,3840,0,,0,30257280,116187955200,17,1
29,14,7,2,0,0,138240,0,,0,6723840,929503641600,42,1
30,14,7,2,0,0,2350080,0,,0,1344784,3160349982720,59,1
31,14,7,2,0,0,25067520,0,,0,237321,5949048913920,69,1
32,14,7,2,0,0,188006400,1,,0,,,,0
30,15,7,2,0,0,69120,0,,0,1344224,92912762880,15,1
31,15,7,2,0,0,2350080,0,,0,237216,557476577280,38,1
32,15,7,2,0,0,37601280,1,,0,,,,0
24,12,6,3,0,0,32,0,,0,5586814720,178778071040,25,1
25,12,6,3,0,0,1280,0,,0,1676044416,2145336852480,54,1
26,12,6,3,0,0,24320,0,,0,472730696,11496810526720,84,1
27,12,6,3,0,0,291840,0,,0,124402940,36305754009600,104,1
28,12,6,3,0,0,2480640,0,,0,30260220,75064712140800,126,1
29,12,6,3,0,0,15876096,0,,0,6724505,106758886932480,135,1
30,12,6,3,0,0,79380480,0,,0,1344903,106759045693440,136,1
31,12,6,3,0,0,317521920,0,,0,237336,75359382405120,127,1
32,12,6,3,0,0,1031946240,1,,0,,,,0
26,13,6,3,0,0,640,0,,0,472722128,302542161920,32,1
27,13,6,3,0,0,24320,0,,0,124400560,3025421619200,58,1
28,13,6,3,0,0,437760,0,,0,30259660,13246468761600,85,1
29,13,6,3,0,0,4961280,0,,0,6724400,33361631232000,99,1
30,13,6,3,0,0,39690240,0,,0,1344889,53378967183360,113,1
31,13,6,3,0,0,238141440,0,,0,237335,56519298662400,117,1
32,13,6,3,0,0,1111326720,1,,0,,,,0
28,14,6,3,0,0,5760,0,,0,30257280,174281932800,24,1
29,14,6,3,0,0,207360,0,,0,6723840,1394255462400,49,1
30,14,6,3,0,0,3525120,0,,0,1344784,4740524974080,65,1
31,14,6,3,0,0,37601280,0,,0,237321,8923573370880,78,1
32,14,6,3,0,0,282009600,1,,0,,,,0
30,15,6,3,0,0,30720,0,,0,1344224,41294561280,11,1
31,15,6,3,0,0,1044480,0,,0,237216,247767367680,29,1
32,15,6,3,0,0,16711680,1,,0,,,,0
28,14,7,3,0,0,320,0,,0,30257280,9682329600,4,1
29,14,7,3,0,0,11520,0,,0,6723840,77458636800,14,1
30,14,7,3,0,0,195840,0,,0,1344784,263362498560,31,1
31,14,7,3,0,0,2088960,0,,0,237321,495754076160,35,1
32,14,7,3,0,0,15667200,1,,0,,,,0
30,15,7,3,0,0,5760,0,,0,1344224,7742730240,3,1
31,15,7,3,0,0,195840,0,,0,237216,46456381440,12,1
32,15,7,3,0,0,3133440,1,,0,,,,0
16,8,4,2,1,0,4,0,,0,16735677488640,66942709954560,125,1
17,8,4,2,1,0,192,0,,0,6973198953600,1338854199091200,207,0
18,8,4,2,1,0,4416,0,,0,2818952779060,12448495472328960,287,0
19,8,4,2,1,0,64768,0,,0,1103068487610,71443539805524480,360,0
20,8,4,2,1,0,680064,0,,0,416714767154,283392711409817856,429,0
21,8,4,2,1,0,5440512,0,,0,151532645068,824415173884194816,488,0
22,8,4,2,1,0,34456576,0,,0,52860226020,1821382395235307520,537,0
23,8,4,2,1,0,177205248,0,,0,17620075680,3122369880653168640,572,0
24,8,4,2,1,0,753122304,0,,0,5586853360,4207583874593341440,595,0
25,8,4,2,1,0,2677768192,0,,0,1676056029,4488089522466029568,602,0
26,8,4,2,1,0,8033304576,0,,0,472733755,3797614237271162880,587,0
27,8,4,2,1,0,20448411648,0,,0,124403620,2543856432261365760,562,0
28,8,4,2,1,0,44304891904,0,,0,30260340,1340681092678287360,513,0
29,8,4,2,1,0,81793646592,0,,0,6724520,550023012380835840,460,0
30,8,4,2,1,0,128532873216,0,,0,1344904,172864375319691264,397,0
31,8,4,2,1,0,171377164288,0,,0,237336,40673970663456768,335,0
32,8,4,2,1,0,192799309824,1,,0,,,,0
18,9,4,2,1,0,96,0,,0,2818952281640,270619419037440,156,1
19,9,4,2,1,0,4416,0,,0,1103068284120,4871149542673920,255,0
20,9,4,2,1,0,97152,0,,0,416714689634,40484665527322368,334,0
21,9,4,2,1,0,1360128,0,,0,151532617936,206103756568055808,406,0
22,9,4,2,1,0,13601280,0,,0,52860217452,718966618425538560,480,0
23,9,4,2,1,0,103369728,0,,0,17620073300,1821382184361062400,536,0
24,9,4,2,1,0,620218368,0,,0,5586852800,3465068725872230400,584,0
25,9,4,2,1,0,3012489216,0,,0,1676055924,5049100396462915584,608,0
26,9,4,2,1,0,12049956864,0,,0,472733741,5696421187207348224,616,0
27,9,4,2,1,0,40166522880,0,,0,124403619,4996860808918302720,607,0
28,9,4,2,1,0,112466264064,0,,0,30260340,3403267389106421760,579,0
29,9,4,2,1,0,265829351424,0,,0,6724520,1787574790237716480,534,0
30,9,4,2,1,0,531658702848,0,,0,1344904,715029916095086592,478,0
31,9,4,2,1,0,899730112512,0,,0,237336,213538345983148032,411,0
32,9,4,2,1,0,1285328732160,1,,0,,,,0
20,10,4,2,1,0,1056,0,,0,416714486144,440050497368064,177,0
21,10,4,2,1,0,46464,0,,0,151532540416,7040807957889024,265,0
22,10,4,2,1,0,975744,0,,0,52860190320,51578013543598080,347,0
23,10,4,2,1,0,13009920,0,,0,17620064732,229235632558141440,416,0
24,10,4,2,1,0,123594240,0,,0,5586850420,690502531653580800,474,0
25,10,4,2,1,0,889878528,0,,0,1676055364,1491485680162824192,522,0
26,10,4,2,1,0,5042644992,0,,0,472733636,2383827902125350912,559,0
27,10,4,2,1,0,23052091392,0,,0,124403605,2867763271954268160,568,0
28,10,4,2,1,0,86445342720,0,,0,30260339,2615865375678382080,565,0
29,10,4,2,1,0,268941066240,0,,0,6724520,1808499578752204800,535,0
30,10,4,2,1,0,699246772224,0,,0,1344904,940419780951146496,497,0
31,10,4,2,1,0,1525629321216,0,,0,237336,362086760580120576,435,0
32,10,4,2,1,0,2796987088896,1,,0,,,,0
22,11,4,2,1,0,7040,0,,0,52860112800,372135194112000,170,1
23,11,4,2,1,0,295680,0,,0,17620037600,5209892717568000,258,0
24,11,4,2,1,0,5913600,0,,0,5586841852,33038347975987200,324,0
25,11,4,2,1,0,74905600,0,,0,1676052984,125545754398310400,389,0
26,11,4,2,1,0,674150400,0,,0,472733076,318693192278630400,432,0
27,11,4,2,1,0,4584222720,0,,0,124403500,570293351147520000,462,0
28,11,4,2,1,0,24449187840,0,,0,30260325,739840370024448000,483,0
29,11,4,2,1,0,104782233600,0,,0,6724519,704610120705638400,476,0
30,11,4,2,1,0,366737817600,0,,0,1344904,493227157841510400,454,0
31,11,4,2,1,0,1059464806400,0,,0,237336,251449139291750400,423,0
32,11,4,2,1,0,2542715535360,1,,0,,,,0
24,12,4,2,1,0,31680,0,,0,5586814720,176990290329600,144,1
25,12,4,2,1,0,1267200,0,,0,1676044416,2123883483955200,223,0
26,12,4,2,1,0,24076800,0,,0,472730696,11381842421452800,283,0
27,12,4,2,1,0,288921600,0,,0,124402940,35942696469504000,330,0
28,12,4,2,1,0,2455833600,0,,0,30260220,74314065019392000,364,0
29,12,4,2,1,0,15717335040,0,,0,6724505,105691298063155200,377,0
30,12,4,2,1,0,78586675200,0,,0,1344903,105691455236505600,378,0
31,12,4,2,1,0,314346700800,0,,0,237336,74605788581068800,365,0
32,12,4,2,1,0,1021626777600,1,,0,,,,0
26,13,4,2,1,0,101376,0,,0,472722128,47922678448128,111,1
27,13,4,2,1,0,3852288,0,,0,124400560,479226784481280,179,0
28,13,4,2,1,0,69341184,0,,0,30259660,2098240651837440,222,0
29,13,4,2,1,0,785866752,0,,0,6724400,5284482387148800,259,0
30,13,4,2,1,0,6286934016,0,,0,1344889,8455228401844224,273,0
31,13,4,2,1,0,37721604096,0,,0,237335,8952656908124160,275,0
32,13,4,2,1,0,176034152448,1,,0,,,,0
28,14,4,2,1,0,236544,0,,0,30257280,7157178040320,71,1
29,14,4,2,1,0,8515584,0,,0,6723840,57257424322560,119,1
30,14,4,2,1,0,144764928,0,,0,1344784,194677558935552,146,1
31,14,4,2,1,0,1544159232,0,,0,237321,366461413097472,168,1
32,14,4,2,1,0,11581194240,1,,0,,,,0
30,15,4,2,1,0,405504,0,,0,1344224,545088208896,37,1
31,15,4,2,1,0,13787136,0,,0,237216,3270529253376,61,1
32,15,4,2,1,0,220594176,1,,0,,,,0
20,10,5,2,1,0,48,0,,0,416714486144,20002295334912,92,1
21,10,5,2,1,0,2112,0,,0,151532540416,320036725358592,162,1
22,10,5,2,1,0,44352,0,,0,52860190320,2344455161072640,229,0
23,10,5,2,1,0,591360,0,,0,17620064732,10419801479915520,278,0
24,10,5,2,1,0,5617920,0,,0,5586850420,31386478711526400,319,0
25,10,5,2,1,0,40449024,0,,0,1676055364,67794803643764736,357,0
26,10,5,2,1,0,229211136,0,,0,472733636,108355813732970496,380,0
27,10,5,2,1,0,1047822336,0,,0,124403605,130352875997921280,390,0
28,10,5,2,1,0,3929333760,0,,0,30260339,118902971621744640,385,0
29,10,5,2,1,0,12224593920,0,,0,6724520,82204526306918400,369,0
30,10,5,2,1,0,31783944192,0,,0,1344904,42746353679597568,338,0
31,10,5,2,1,0,69346787328,0,,0,237336,16458489117278208,300,0
32,10,5,2,1,0,127135776768,1,,0,,,,0
22,11,5,2,1,0,1056,0,,0,52860112800,55820279116800,115,1
23,11,5,2,1,0,44352,0,,0,17620037600,781483907635200,192,0
24,11,5,2,1,0,887040,0,,0,5586841852,4955752196398080,256,0
25,11,5,2,1,0,11235840,0,,0,1676052984,18831863159746560,303,0
26,11,5,2,1,0,101122560,0,,0,472733076,47803978841794560,343,0
27,11,5,2,1,0,687633408,0,,0,124403500,85544002672128000,370,0
28,11,5,2,1,0,3667378176,0,,0,30260325,110976055503667200,382,0
29,11,5,2,1,0,15717335040,0,,0,6724519,105691518105845760,379,0
30,11,5,2,1,0,55010672640,0,,0,1344904,73984073676226560,363,0
31,11,5,2,1,0,158919720960,0,,0,237336,37717370893762560,332,0
32,11,5,2,1,0,381407330304,1,,0,,,,0
24,12,5,2,1,0,10560,0,,0,5586814720,58996763443200,120,1
25,12,5,2,1,0,422400,0,,0,1676044416,707961161318400,189,0
26,12,5,2,1,0,8025600,0,,0,472730696,3793947473817600,245,0
27,12,5,2,1,0,96307200,0,,0,124402940,11980898823168000,286,0
28,12,5,2,1,0,818611200,0,,0,30260220,24771355006464000,309,0
29,12,5,2,1,0,5239111680,0,,0,6724505,35230432687718400,327,0
30,12,5,2,1,0,26195558400,0,,0,1344903,35230485078835200,328,0
31,12,5,2,1,0,104782233600,0,,0,237336,24868596193689600,310,0
32,12,5,2,1,0,340542259200,1,,0,,,,0
26,13,5,2,1,0,63360,0,,0,472722128,29951674030080,98,1
27,13,5,2,1,0,2407680,0,,0,124400560,299516740300800,160,1
28,13,5,2,1,0,43338240,0,,0,30259660,1311400407398400,205,0
29,13,5,2,1,0,491166720,0,,0,6724400,3302801491968000,241,0
30,13,5,2,1,0,3929333760,0,,0,1344889,5284517751152640,260,0
31,13,5,2,1,0,23576002560,0,,0,237335,5595410567577600,261,0
32,13,5,2,1,0,110021345280,1,,0,,,,0
28,14,5,2,1,0,253440,0,,0,30257280,7668405043200,72,1
29,14,5,2,1,0,9123840,0,,0,6723840,61347240345600,122,1
30,14,5,2,1,0,155105280,0,,0,1344784,208583098859520,148,1
31,14,5,2,1,0,1654456320,0,,0,237321,392637228318720,171,1
32,14,5,2,1,0,12408422400,1,,0,,,,0
30,15,5,2,1,0,709632,0,,0,1344224,953904365568,43,1
31,15,5,2,1,0,24127488,0,,0,237216,5723426193408,67,1
32,15,5,2,1,0,386039808,1,,0,,,,0
24,12,6,2,1,0,240,0,,0,5586814720,1340835532800,48,1
25,12,6,2,1,0,9600,0,,0,1676044416,16090026393600,88,1
26,12,6,2,1,0,182400,0,,0,472730696,86226078950400,131,1
27,12,6,2,1,0,2188800,0,,0,124402940,272293155072000,157,1
28,12,6,2,1,0,18604800,0,,0,30260220,562985341056000,183,0
29,12,6,2,1,0,119070720,0,,0,6724505,800691651993600,193,0
30,12,6,2,1,0,595353600,0,,0,1344903,800692842700800,194,0
31,12,6,2,1,0,2381414400,0,,0,237336,565195368038400,184,0
32,12,6,2,1,0,7739596800,1,,0,,,,0
26,13,6,2,1,0,4800,0,,0,472722128,2269066214400,55,1
27,13,6,2,1,0,182400,0,,0,124400560,22690662144000,93,1
28,13,6,2,1,0,3283200,0,,0,30259660,99348515712000,134,1
29,13,6,2,1,0,37209600,0,,0,6724400,250212234240000,153,1
30,13,6,2,1,0,297676800,0,,0,1344889,400342253875200,172,1
31,13,6,2,1,0,1786060800,0,,0,237335,423894739968000,176,0
32,13,6,2,1,0,8334950400,1,,0,,,,0
28,14,6,2,1,0,43200,0,,0,30257280,1307114496000,47,1
29,14,6,2,1,0,1555200,0,,0,6723840,10456915968000,82,1
30,14,6,2,1,0,26438400,0,,0,1344784,35553937305600,102,1
31,14,6,2,1,0,282009600,0,,0,237321,66926800281600,124,1
32,14,6,2,1,0,2115072000,1,,0,,,,0
30,15,6,2,1,0,230400,0,,0,1344224,309709209600,33,1
31,15,6,2,1,0,7833600,0,,0,237216,1858255257600,53,1
32,15,6,2,1,0,125337600,1,,0,,,,0
28,14,7,2,1,0,640,0,,0,30257280,19364659200,6,1
29,14,7,2,1,0,23040,0,,0,6723840,154917273600,22,1
30,14,7,2,1,0,391680,0,,0,1344784,526724997120,36,1
31,14,7,2,1,0,4177920,0,,0,237321,991508152320,44,1
32,14,7,2,1,0,31334400,1,,0,,,,0
30,15,7,2,1,0,11520,0,,0,1344224,15485460480,5,1
31,15,7,2,1,0,391680,0,,0,237216,92912762880,16,1
32,15,7,2,1,0,6266880,1,,0,,,,0
24,12,6,3,1,0,24,0,,0,5586814720,134083553280,20,1
25,12,6,3,1,0,960,0,,0,1676044416,1609002639360,51,1
26,12,6,3,1,0,18240,0,,0,472730696,8622607895040,77,1
27,12,6,3,1,0,218880,0,,0,124402940,27229315507200,97,1
28,12,6,3,1,0,1860480,0,,0,30260220,56298534105600,116,1
29,12,6,3,1,0,11907072,0,,0,6724505,80069165199360,129,1
30,12,6,3,1,0,59535360,0,,0,1344903,80069284270080,130,1
31,12,6,3,1,0,238141440,0,,0,237336,56519536803840,118,1
32,12,6,3,1,0,773959680,1,,0,,,,0
26,13,6,3,1,0,480,0,,0,472722128,226906621440,28,1
27,13,6,3,1,0,18240,0,,0,124400560,2269066214400,56,1
28,13,6,3,1,0,328320,0,,0,30259660,9934851571200,80,1
29,13,6,3,1,0,3720960,0,,0,6724400,25021223424000,95,1
30,13,6,3,1,0,29767680,0,,0,1344889,40034225387520,105,1
31,13,6,3,1,0,178606080,0,,0,237335,42389473996800,107,1
32,13,6,3,1,0,833495040,1,,0,,,,0
28,14,6,3,1,0,4320,0,,0,30257280,130711449600,19,1
29,14,6,3,1,0,155520,0,,0,6723840,1045691596800,45,1
30,14,6,3,1,0,2643840,0,,0,1344784,3555393730560,62,1
31,14,6,3,1,0,28200960,0,,0,237321,6692680028160,70,1
32,14,6,3,1,0,211507200,1,,0,,,,0
30,15,6,3,1,0,23040,0,,0,1344224,30970920960,8,1
31,15,6,3,1,0,783360,0,,0,237216,185825525760,26,1
32,15,6,3,1,0,12533760,1,,0,,,,0
28,14,7,3,1,0,240,0,,0,30257280,7261747200,2,1
29,14,7,3,1,0,8640,0,,0,6723840,58093977600,13,1
30,14,7,3,1,0,146880,0,,0,1344784,197521873920,27,1
31,14,7,3,1,0,1566720,0,,0,237321,371815557120,34,1
32,14,7,3,1,0,11750400,1,,0,,,,0
30,15,7,3,1,0,4320,0,,0,1344224,5807047680,1,1
31,15,7,3,1,0,146880,0,,0,237216,34842286080,10,1
32,15,7,3,1,0,2350080,1,,0,,,,0
